"uniqueid","parentid","lctype","title","description","startdate","enddate"
"URN:X-WEBCT-VISTA-V1:84b06aa4-7f00-0001-0176-6d9c9d11ad7c","MGMT1000.200820","C","Antigua Group","","",""
"URN:X-WEBCT-VISTA-V1:86f02e84-7f00-0001-0176-6d9ccb3e67e6","MGMT2006.200820","C","ASC Project Groups 3","","",""
"URN:X-WEBCT-VISTA-V1:88a2edd2-7f00-0001-01a0-1bb6cf5f51f0","MGMT2006.200810","C","Monday wk2","","",""
"URN:X-WEBCT-VISTA-V1:8d56a830-7f00-0001-01a0-1bb6449267ca","MGMT2006.200810","C","Tuesday wk2","","",""
"URN:X-WEBCT-VISTA-V1:8d6c7f6d-7f00-0001-01a0-1bb6a0281af0","MGMT2006.200810","C","Tuesday 5-7 wk2","","",""
"URN:X-WEBCT-VISTA-V1:8db2be8f-7f00-0001-01a0-1bb608451779","MGMT2006.200810","C","Tuesday Wk 2 7-9","","",""
"URN:X-WEBCT-VISTA-V1:91887c9f-7f00-0001-0073-a403cba1b9d6","EDRS2201.200810","C","EDRS 2201 Group A1","","",""
"URN:X-WEBCT-VISTA-V1:91887cd8-7f00-0001-0073-a403caf50ee0","EDRS2201.200810","C","EDRS 2201 Group A2","","",""
"URN:X-WEBCT-VISTA-V1:91887ce1-7f00-0001-0073-a40396b74fee","EDRS2201.200810","C","EDRS 2201 Group B1","","",""
"URN:X-WEBCT-VISTA-V1:91887ce9-7f00-0001-0073-a403c4283c1e","EDRS2201.200810","C","EDRS 2201 Group B2","","",""
"URN:X-WEBCT-VISTA-V1:91887cf1-7f00-0001-0073-a403e18845d8","EDRS2201.200810","C","EDRS 2201 Group C1","","",""
"URN:X-WEBCT-VISTA-V1:91887cf9-7f00-0001-0073-a40348ac0f7c","EDRS2201.200810","C","EDRS 2201 Group C2","","",""
"URN:X-WEBCT-VISTA-V1:91887d02-7f00-0001-0073-a403baee52db","EDRS2201.200810","C","EDRS 2201 Group D1","","",""
"URN:X-WEBCT-VISTA-V1:91887d0b-7f00-0001-0073-a403378618a0","EDRS2201.200810","C","EDRS 2201 Group D2","","",""
"URN:X-WEBCT-VISTA-V1:91887d13-7f00-0001-0073-a4034c2a2749","EDRS2201.200810","C","EDRS 2201 Group E1","","",""
"URN:X-WEBCT-VISTA-V1:91887d1b-7f00-0001-0073-a403012b6acf","EDRS2201.200810","C","EDRS 2201 Group E2","","",""
"URN:X-WEBCT-VISTA-V1:91887d23-7f00-0001-0073-a40331f629dc","EDRS2201.200810","C","EDRS 2201 Group F1","","",""
"URN:X-WEBCT-VISTA-V1:91887d2b-7f00-0001-0073-a4035e1430de","EDRS2201.200810","C","EDRS 2201 Group F2","","",""
"URN:X-WEBCT-VISTA-V1:91887d34-7f00-0001-0073-a4030fbd5e75","EDRS2201.200810","C","EDRS 2201 Group A3","","",""
"URN:X-WEBCT-VISTA-V1:920565a2-7f00-0001-01a0-1bb64c977963","MGMT2006.200810","C","Assessment Wed Week 2","","",""
"URN:X-WEBCT-VISTA-V1:92098cfb-7f00-0001-01a0-1bb65b712f80","MGMT2006.200810","C","Assessment Thurs Week 2","","",""
"URN:X-WEBCT-VISTA-V1:920c1964-7f00-0001-01a0-1bb6d88b41a6","MGMT2006.200810","C","Assessment Friday Week 2","","",""
"URN:X-WEBCT-VISTA-V1:93032b2b-7f00-0001-01a0-1bb6b62b5732","MGMT2006.200810","C","Assessment Wed Wk 2 G2","","",""
"URN:X-WEBCT-VISTA-V1:950df497-7f00-0001-0073-a403c59bc0f2","COMP2145.200810","C","Software Engineering Group 01","","",""
"URN:X-WEBCT-VISTA-V1:950df500-7f00-0001-0073-a403ff8d6eaa","COMP2145.200810","C","Software Engineering Group 02","","",""
"URN:X-WEBCT-VISTA-V1:950df50b-7f00-0001-0073-a403606516dc","COMP2145.200810","C","Software Engineering Group 03","","",""
"URN:X-WEBCT-VISTA-V1:950df514-7f00-0001-0073-a4032c4a17f9","COMP2145.200810","C","Software Engineering Group 04","","",""
"URN:X-WEBCT-VISTA-V1:950df51e-7f00-0001-0073-a403a28c1523","COMP2145.200810","C","Software Engineering Group 05","","",""
"URN:X-WEBCT-VISTA-V1:950df527-7f00-0001-0073-a4030439bc18","COMP2145.200810","C","Software Engineering Group 06","","",""
"URN:X-WEBCT-VISTA-V1:950df530-7f00-0001-0073-a403c4be0baa","COMP2145.200810","C","Software Engineering Group 07","","",""
"URN:X-WEBCT-VISTA-V1:950df539-7f00-0001-0073-a4036eb664f6","COMP2145.200810","C","Software Engineering Group 08","","",""
"URN:X-WEBCT-VISTA-V1:950df542-7f00-0001-0073-a403a7864939","COMP2145.200810","C","Software Engineering Group 09","","",""
"URN:X-WEBCT-VISTA-V1:950df54b-7f00-0001-0073-a4035958c6ae","COMP2145.200810","C","Software Engineering Group 10","","",""
"URN:X-WEBCT-VISTA-V1:950df568-7f00-0001-0073-a4034fd6fad9","COMP2145.200810","C","Software Engineering Group 11","","",""
"URN:X-WEBCT-VISTA-V1:9533a3fd-7f00-0001-0176-6d9c09f43c45","COMP1115.200820","C","Group 1","","",""
"URN:X-WEBCT-VISTA-V1:9535cd58-7f00-0001-0176-6d9ce1cc7a79","COMP1115.200820","C","Group 2","","",""
"URN:X-WEBCT-VISTA-V1:9538c2de-7f00-0001-0176-6d9c41ae17ab","COMP1115.200820","C","Group 3","","",""
"URN:X-WEBCT-VISTA-V1:953a2005-7f00-0001-0176-6d9c1aa924ca","COMP1115.200820","C","Group 4","","",""
"URN:X-WEBCT-VISTA-V1:9a816d55-7f00-0001-0176-6d9c4c71cb14","MGMT2006.200820","C","Project Group 01","","",""
"URN:X-WEBCT-VISTA-V1:9a816da8-7f00-0001-0176-6d9cd148cebd","MGMT2006.200820","C","Project Group 02","","",""
"URN:X-WEBCT-VISTA-V1:9a816db2-7f00-0001-0176-6d9cfb84232c","MGMT2006.200820","C","Project Group 03","","",""
"URN:X-WEBCT-VISTA-V1:9a816dbb-7f00-0001-0176-6d9cad78ceb8","MGMT2006.200820","C","Project Group 04","","",""
"URN:X-WEBCT-VISTA-V1:9a816dc3-7f00-0001-0176-6d9ce679433d","MGMT2006.200820","C","Project Group 05","","",""
"URN:X-WEBCT-VISTA-V1:9a816dcc-7f00-0001-0176-6d9c73e29a26","MGMT2006.200820","C","Project Group 06","","",""
"URN:X-WEBCT-VISTA-V1:9a816de7-7f00-0001-0176-6d9c55d14e1a","MGMT2006.200820","C","Project Group 07","","",""
"URN:X-WEBCT-VISTA-V1:9a816df0-7f00-0001-0176-6d9c64b4de26","MGMT2006.200820","C","Project Group 08","","",""
"URN:X-WEBCT-VISTA-V1:9a816df9-7f00-0001-0176-6d9cc6f538f5","MGMT2006.200820","C","Project Group 09","","",""
"URN:X-WEBCT-VISTA-V1:9a816e01-7f00-0001-0176-6d9cde91e705","MGMT2006.200820","C","Project Group 10","","",""
"URN:X-WEBCT-VISTA-V1:9a816e09-7f00-0001-0176-6d9c0ad5fb9d","MGMT2006.200820","C","Project Group 11","","",""
"URN:X-WEBCT-VISTA-V1:9a816e12-7f00-0001-0176-6d9c2a318a84","MGMT2006.200820","C","Project Group 12","","",""
"URN:X-WEBCT-VISTA-V1:9a816e1d-7f00-0001-0176-6d9cce5b7318","MGMT2006.200820","C","Project Group 13","","",""
"URN:X-WEBCT-VISTA-V1:9a816e5b-7f00-0001-0176-6d9cf0ae5e4a","MGMT2006.200820","C","Project Group 14","","",""
"URN:X-WEBCT-VISTA-V1:9a816eb1-7f00-0001-0176-6d9c54a3de13","MGMT2006.200820","C","Project Group 15","","",""
"URN:X-WEBCT-VISTA-V1:9a816eba-7f00-0001-0176-6d9c9d009a73","MGMT2006.200820","C","Project Group 16","","",""
"URN:X-WEBCT-VISTA-V1:9a816ec3-7f00-0001-0176-6d9ca2704c7b","MGMT2006.200820","C","Project Group 17","","",""
"URN:X-WEBCT-VISTA-V1:9a816ecb-7f00-0001-0176-6d9c4de0a540","MGMT2006.200820","C","Project Group 18","","",""
"URN:X-WEBCT-VISTA-V1:9a816ed4-7f00-0001-0176-6d9c6fa86eb8","MGMT2006.200820","C","Project Group 19","","",""
"URN:X-WEBCT-VISTA-V1:9a816edc-7f00-0001-0176-6d9cd78aaafc","MGMT2006.200820","C","Project Group 20","","",""
"URN:X-WEBCT-VISTA-V1:9a816ee5-7f00-0001-0176-6d9c079c2a14","MGMT2006.200820","C","Project Group 21","","",""
"URN:X-WEBCT-VISTA-V1:9a816eed-7f00-0001-0176-6d9cf81fad29","MGMT2006.200820","C","Project Group 22","","",""
"URN:X-WEBCT-VISTA-V1:9a816ef6-7f00-0001-0176-6d9c871d2f39","MGMT2006.200820","C","Project Group 23","","",""
"URN:X-WEBCT-VISTA-V1:9a816efe-7f00-0001-0176-6d9c9444b067","MGMT2006.200820","C","Project Group 24","","",""
"URN:X-WEBCT-VISTA-V1:9a816f07-7f00-0001-0176-6d9c53d7bf2c","MGMT2006.200820","C","Project Group 25","","",""
"URN:X-WEBCT-VISTA-V1:9a816f0f-7f00-0001-0176-6d9c089f25dd","MGMT2006.200820","C","Project Group 26","","",""
"URN:X-WEBCT-VISTA-V1:9a816f18-7f00-0001-0176-6d9ca02082ce","MGMT2006.200820","C","Project Group 27","","",""
"URN:X-WEBCT-VISTA-V1:9a816f20-7f00-0001-0176-6d9c28a00ee3","MGMT2006.200820","C","Project Group 28","","",""
"URN:X-WEBCT-VISTA-V1:9a816f28-7f00-0001-0176-6d9c26b7babd","MGMT2006.200820","C","Project Group 29","","",""
"URN:X-WEBCT-VISTA-V1:9a816f31-7f00-0001-0176-6d9c47eb4167","MGMT2006.200820","C","Project Group 30","","",""
"URN:X-WEBCT-VISTA-V1:9a816f39-7f00-0001-0176-6d9c3a9950d9","MGMT2006.200820","C","Project Group 31","","",""
"URN:X-WEBCT-VISTA-V1:9a816f43-7f00-0001-0176-6d9c9b247979","MGMT2006.200820","C","Project Group 32","","",""
"URN:X-WEBCT-VISTA-V1:9a816f4c-7f00-0001-0176-6d9cfe3fa95b","MGMT2006.200820","C","Project Group 33","","",""
"URN:X-WEBCT-VISTA-V1:9a816f54-7f00-0001-0176-6d9c305efd44","MGMT2006.200820","C","Project Group 34","","",""
"URN:X-WEBCT-VISTA-V1:9a816f5d-7f00-0001-0176-6d9c5b1264d5","MGMT2006.200820","C","Project Group 35","","",""
"URN:X-WEBCT-VISTA-V1:9a816f77-7f00-0001-0176-6d9c5e2a8bba","MGMT2006.200820","C","Project Group 36","","",""
"URN:X-WEBCT-VISTA-V1:9a816f80-7f00-0001-0176-6d9ca156e31b","MGMT2006.200820","C","Project Group 37","","",""
"URN:X-WEBCT-VISTA-V1:9a816f88-7f00-0001-0176-6d9cb3b81c19","MGMT2006.200820","C","Project Group 38","","",""
"URN:X-WEBCT-VISTA-V1:9a816f91-7f00-0001-0176-6d9c3204eb14","MGMT2006.200820","C","Project Group 39","","",""
"URN:X-WEBCT-VISTA-V1:9a816f99-7f00-0001-0176-6d9c8202d923","MGMT2006.200820","C","Project Group 40","","",""
"URN:X-WEBCT-VISTA-V1:9a816fa2-7f00-0001-0176-6d9c5e8bd555","MGMT2006.200820","C","Project Group 41","","",""
"URN:X-WEBCT-VISTA-V1:9a816faa-7f00-0001-0176-6d9ca4e1c4ed","MGMT2006.200820","C","Project Group 42","","",""
"URN:X-WEBCT-VISTA-V1:9a816fb3-7f00-0001-0176-6d9caf6ece7e","MGMT2006.200820","C","Project Group 43","","",""
"URN:X-WEBCT-VISTA-V1:9a816fbb-7f00-0001-0176-6d9ce6297e5a","MGMT2006.200820","C","Project Group 44","","",""
"URN:X-WEBCT-VISTA-V1:9a816fc4-7f00-0001-0176-6d9c763788d0","MGMT2006.200820","C","Project Group 45","","",""
"URN:X-WEBCT-VISTA-V1:9a816fcc-7f00-0001-0176-6d9c59a3b812","MGMT2006.200820","C","Project Group 46","","",""
"URN:X-WEBCT-VISTA-V1:9a816fd4-7f00-0001-0176-6d9c7bd30515","MGMT2006.200820","C","Project Group 47","","",""
"URN:X-WEBCT-VISTA-V1:9a816fdd-7f00-0001-0176-6d9c174c8953","MGMT2006.200820","C","Project Group 48","","",""
"URN:X-WEBCT-VISTA-V1:9a816fe5-7f00-0001-0176-6d9c57a0b210","MGMT2006.200820","C","Project Group 49","","",""
"URN:X-WEBCT-VISTA-V1:9a816fed-7f00-0001-0176-6d9cacb3ad82","MGMT2006.200820","C","Project Group 50","","",""
"URN:X-WEBCT-VISTA-V1:9a816ff6-7f00-0001-0176-6d9c8de8d9ec","MGMT2006.200820","C","Project Group 51","","",""
"URN:X-WEBCT-VISTA-V1:9a816ffe-7f00-0001-0176-6d9c3ce69129","MGMT2006.200820","C","Project Group 52","","",""
"URN:X-WEBCT-VISTA-V1:9a817006-7f00-0001-0176-6d9c6e4b6f65","MGMT2006.200820","C","Project Group 53","","",""
"URN:X-WEBCT-VISTA-V1:9a81700f-7f00-0001-0176-6d9c277f0bfa","MGMT2006.200820","C","Project Group 54","","",""
"URN:X-WEBCT-VISTA-V1:9a817017-7f00-0001-0176-6d9c8d6c3a14","MGMT2006.200820","C","Project Group 55","","",""
"URN:X-WEBCT-VISTA-V1:9a817020-7f00-0001-0176-6d9cc65bbbc6","MGMT2006.200820","C","Project Group 56","","",""
"URN:X-WEBCT-VISTA-V1:9a817028-7f00-0001-0176-6d9c78c68644","MGMT2006.200820","C","Project Group 57","","",""
"URN:X-WEBCT-VISTA-V1:9a817040-7f00-0001-0176-6d9c22f32912","MGMT2006.200820","C","Project Group 58","","",""
"URN:X-WEBCT-VISTA-V1:9a81706c-7f00-0001-0176-6d9cfc40007d","MGMT2006.200820","C","Project Group 59","","",""
"URN:X-WEBCT-VISTA-V1:9a817094-7f00-0001-0176-6d9c97209e79","MGMT2006.200820","C","Project Group 60","","",""
"URN:X-WEBCT-VISTA-V1:9a81709c-7f00-0001-0176-6d9ccfbcf09a","MGMT2006.200820","C","Project Group 61","","",""
"URN:X-WEBCT-VISTA-V1:9a8170a5-7f00-0001-0176-6d9cb34d7cbc","MGMT2006.200820","C","Project Group 62","","",""
"URN:X-WEBCT-VISTA-V1:9a8170c2-7f00-0001-0176-6d9c82f67c67","MGMT2006.200820","C","Project Group 63","","",""
"URN:X-WEBCT-VISTA-V1:9a8170cb-7f00-0001-0176-6d9c420c8991","MGMT2006.200820","C","Project Group 64","","",""
"URN:X-WEBCT-VISTA-V1:9a817113-7f00-0001-0176-6d9cde4cd8bd","MGMT2006.200820","C","Project Group 65","","",""
"URN:X-WEBCT-VISTA-V1:9a817127-7f00-0001-0176-6d9c435045bf","MGMT2006.200820","C","Project Group 66","","",""
"URN:X-WEBCT-VISTA-V1:9a81712f-7f00-0001-0176-6d9cb133e5dc","MGMT2006.200820","C","Project Group 67","","",""
"URN:X-WEBCT-VISTA-V1:9a817138-7f00-0001-0176-6d9c81af80b6","MGMT2006.200820","C","Project Group 68","","",""
"URN:X-WEBCT-VISTA-V1:9a817141-7f00-0001-0176-6d9c3cb2773e","MGMT2006.200820","C","Project Group 69","","",""
"URN:X-WEBCT-VISTA-V1:9a817149-7f00-0001-0176-6d9caf7a4f53","MGMT2006.200820","C","Project Group 70","","",""
"URN:X-WEBCT-VISTA-V1:9a817152-7f00-0001-0176-6d9c26f72cd2","MGMT2006.200820","C","Project Group 71","","",""
"URN:X-WEBCT-VISTA-V1:9a81715a-7f00-0001-0176-6d9c6739638f","MGMT2006.200820","C","Project Group 72","","",""
"URN:X-WEBCT-VISTA-V1:9a817163-7f00-0001-0176-6d9ce4a0d9aa","MGMT2006.200820","C","Project Group 73","","",""
"URN:X-WEBCT-VISTA-V1:9a817195-7f00-0001-0176-6d9c2c819acd","MGMT2006.200820","C","Project Group 74","","",""
"URN:X-WEBCT-VISTA-V1:9a81719d-7f00-0001-0176-6d9c18446d16","MGMT2006.200820","C","Project Group 75","","",""
"URN:X-WEBCT-VISTA-V1:9a8171a6-7f00-0001-0176-6d9c17ca46ed","MGMT2006.200820","C","Project Group 76","","",""
"URN:X-WEBCT-VISTA-V1:9a8171b7-7f00-0001-0176-6d9c78f9cb68","MGMT2006.200820","C","Project Group 78","","",""
"URN:X-WEBCT-VISTA-V1:9a8171ed-7f00-0001-0176-6d9c59a96f74","MGMT2006.200820","C","Project Group 80","","",""
"URN:X-WEBCT-VISTA-V1:9a8171ff-7f00-0001-0176-6d9ce6e03691","MGMT2006.200820","C","Project Group 82","","",""
"URN:X-WEBCT-VISTA-V1:9a817210-7f00-0001-0176-6d9c3472c2fb","MGMT2006.200820","C","Project Group 84","","",""
"URN:X-WEBCT-VISTA-V1:9a817219-7f00-0001-0176-6d9c57a2cef2","MGMT2006.200820","C","Project Group 85","","",""
"URN:X-WEBCT-VISTA-V1:9a817224-7f00-0001-0176-6d9ca75b11e3","MGMT2006.200820","C","Project Group 86","","",""
"URN:X-WEBCT-VISTA-V1:9a81722e-7f00-0001-0176-6d9c801e67d3","MGMT2006.200820","C","Project Group 87","","",""
"URN:X-WEBCT-VISTA-V1:9a817237-7f00-0001-0176-6d9ca71eadcf","MGMT2006.200820","C","Project Group 88","","",""
"URN:X-WEBCT-VISTA-V1:9a81723f-7f00-0001-0176-6d9c6a1c87be","MGMT2006.200820","C","Project Group 89","","",""
"URN:X-WEBCT-VISTA-V1:9a817248-7f00-0001-0176-6d9c6d78b3ae","MGMT2006.200820","C","Project Group 90","","",""
"URN:X-WEBCT-VISTA-V1:a35a15ee-7f00-0001-0176-6d9cef697ef2","MGMT2005.200820","C","Project Group 01","","",""
"URN:X-WEBCT-VISTA-V1:a35a1690-7f00-0001-0176-6d9c59475b5f","MGMT2005.200820","C","Project Group 02","","",""
"URN:X-WEBCT-VISTA-V1:a35a16a8-7f00-0001-0176-6d9c0be51271","MGMT2005.200820","C","Project Group 03","","",""
"URN:X-WEBCT-VISTA-V1:a35a16b1-7f00-0001-0176-6d9c57bac598","MGMT2005.200820","C","Project Group 04","","",""
"URN:X-WEBCT-VISTA-V1:a35a16ba-7f00-0001-0176-6d9cc1eb316d","MGMT2005.200820","C","Project Group 05","","",""
"URN:X-WEBCT-VISTA-V1:a35a16c3-7f00-0001-0176-6d9c6d5df195","MGMT2005.200820","C","Project Group 06","","",""
"URN:X-WEBCT-VISTA-V1:a35a16cc-7f00-0001-0176-6d9c3fa918c5","MGMT2005.200820","C","Project Group 07","","",""
"URN:X-WEBCT-VISTA-V1:a35a16e3-7f00-0001-0176-6d9c4bac663a","MGMT2005.200820","C","Project Group 08","","",""
"URN:X-WEBCT-VISTA-V1:a35a16ef-7f00-0001-0176-6d9cabe20902","MGMT2005.200820","C","Project Group 09","","",""
"URN:X-WEBCT-VISTA-V1:a35a16f9-7f00-0001-0176-6d9c4a5830da","MGMT2005.200820","C","Project Group 10","","",""
"URN:X-WEBCT-VISTA-V1:a35a1702-7f00-0001-0176-6d9c6387820c","MGMT2005.200820","C","Project Group 11","","",""
"URN:X-WEBCT-VISTA-V1:a35a170a-7f00-0001-0176-6d9c0afbaf38","MGMT2005.200820","C","Project Group 12","","",""
"URN:X-WEBCT-VISTA-V1:a35a1713-7f00-0001-0176-6d9c18a626b2","MGMT2005.200820","C","Project Group 13","","",""
"URN:X-WEBCT-VISTA-V1:a35a171c-7f00-0001-0176-6d9c1c42d78a","MGMT2005.200820","C","Project Group 14","","",""
"URN:X-WEBCT-VISTA-V1:a35a1725-7f00-0001-0176-6d9c6d38119a","MGMT2005.200820","C","Project Group 15","","",""
"URN:X-WEBCT-VISTA-V1:a35a172d-7f00-0001-0176-6d9ce4a24513","MGMT2005.200820","C","Project Group 16","","",""
"URN:X-WEBCT-VISTA-V1:a35a1736-7f00-0001-0176-6d9c0067e91d","MGMT2005.200820","C","Project Group 17","","",""
"URN:X-WEBCT-VISTA-V1:a35a173f-7f00-0001-0176-6d9c90d7c1bb","MGMT2005.200820","C","Project Group 18","","",""
"URN:X-WEBCT-VISTA-V1:a35a1748-7f00-0001-0176-6d9c32a25132","MGMT2005.200820","C","Project Group 19","","",""
"URN:X-WEBCT-VISTA-V1:a35a1751-7f00-0001-0176-6d9ccbfec41e","MGMT2005.200820","C","Project Group 20","","",""
"URN:X-WEBCT-VISTA-V1:a35a175a-7f00-0001-0176-6d9c30644f7a","MGMT2005.200820","C","Project Group 21","","",""
"URN:X-WEBCT-VISTA-V1:a35a1775-7f00-0001-0176-6d9cae7e0981","MGMT2005.200820","C","Project Group 22","","",""
"URN:X-WEBCT-VISTA-V1:a35a179d-7f00-0001-0176-6d9ca0bf4f15","MGMT2005.200820","C","Project Group 23","","",""
"URN:X-WEBCT-VISTA-V1:a35a17a7-7f00-0001-0176-6d9c81a70255","MGMT2005.200820","C","Project Group 24","","",""
"URN:X-WEBCT-VISTA-V1:a35a17b0-7f00-0001-0176-6d9c0c7e819f","MGMT2005.200820","C","Project Group 25","","",""
"URN:X-WEBCT-VISTA-V1:a35a17b9-7f00-0001-0176-6d9c5350c539","MGMT2005.200820","C","Project Group 26","","",""
"URN:X-WEBCT-VISTA-V1:a35a17f1-7f00-0001-0176-6d9c863530ec","MGMT2005.200820","C","Project Group 27","","",""
"URN:X-WEBCT-VISTA-V1:a35a17fb-7f00-0001-0176-6d9cbb535884","MGMT2005.200820","C","Project Group 28","","",""
"URN:X-WEBCT-VISTA-V1:a35a1858-7f00-0001-0176-6d9c01782fa4","MGMT2005.200820","C","Project Group 29","","",""
"URN:X-WEBCT-VISTA-V1:a35a1861-7f00-0001-0176-6d9ca65e134f","MGMT2005.200820","C","Project Group 30","","",""
"URN:X-WEBCT-VISTA-V1:a35a186a-7f00-0001-0176-6d9c72fb06bc","MGMT2005.200820","C","Project Group 31","","",""
"URN:X-WEBCT-VISTA-V1:a35a1873-7f00-0001-0176-6d9c484f2884","MGMT2005.200820","C","Project Group 32","","",""
"URN:X-WEBCT-VISTA-V1:a35a187c-7f00-0001-0176-6d9c733dbba5","MGMT2005.200820","C","Project Group 33","","",""
"URN:X-WEBCT-VISTA-V1:a35a1885-7f00-0001-0176-6d9c1d47fb8c","MGMT2005.200820","C","Project Group 34","","",""
"URN:X-WEBCT-VISTA-V1:a35a188e-7f00-0001-0176-6d9c833c85c0","MGMT2005.200820","C","Project Group 35","","",""
"URN:X-WEBCT-VISTA-V1:a35a1897-7f00-0001-0176-6d9c1ba35559","MGMT2005.200820","C","Project Group 36","","",""
"URN:X-WEBCT-VISTA-V1:a35a18b4-7f00-0001-0176-6d9cc2932a8b","MGMT2005.200820","C","Project Group 37","","",""
"URN:X-WEBCT-VISTA-V1:a35a18bd-7f00-0001-0176-6d9cc0355b1d","MGMT2005.200820","C","Project Group 38","","",""
"URN:X-WEBCT-VISTA-V1:a35a1902-7f00-0001-0176-6d9c080690a1","MGMT2005.200820","C","Project Group 39","","",""
"URN:X-WEBCT-VISTA-V1:a35a1910-7f00-0001-0176-6d9c7cf6ae3e","MGMT2005.200820","C","Project Group 40","","",""
"URN:X-WEBCT-VISTA-V1:a35a192d-7f00-0001-0176-6d9c32b8ca51","MGMT2005.200820","C","Project Group 41","","",""
"URN:X-WEBCT-VISTA-V1:a35a1936-7f00-0001-0176-6d9c9ee3e7f6","MGMT2005.200820","C","Project Group 42","","",""
"URN:X-WEBCT-VISTA-V1:a35a193f-7f00-0001-0176-6d9c0d811761","MGMT2005.200820","C","Project Group 43","","",""
"URN:X-WEBCT-VISTA-V1:a35a194b-7f00-0001-0176-6d9cdf088815","MGMT2005.200820","C","Project Group 44","","",""
"URN:X-WEBCT-VISTA-V1:a35a1953-7f00-0001-0176-6d9c4ec33952","MGMT2005.200820","C","Project Group 45","","",""
"URN:X-WEBCT-VISTA-V1:a35a195c-7f00-0001-0176-6d9c2e2a43d8","MGMT2005.200820","C","Project Group 46","","",""
"URN:X-WEBCT-VISTA-V1:a35a1965-7f00-0001-0176-6d9cdb826463","MGMT2005.200820","C","Project Group 47","","",""
"URN:X-WEBCT-VISTA-V1:a35a196e-7f00-0001-0176-6d9ce5efe5b5","MGMT2005.200820","C","Project Group 48","","",""
"URN:X-WEBCT-VISTA-V1:a35a1997-7f00-0001-0176-6d9ca4d8e01b","MGMT2005.200820","C","Project Group 49","","",""
"URN:X-WEBCT-VISTA-V1:a35a19a0-7f00-0001-0176-6d9c31d9b8dd","MGMT2005.200820","C","Project Group 50","","",""
"URN:X-WEBCT-VISTA-V1:a35a19e5-7f00-0001-0176-6d9cb2b5acc0","MGMT2005.200820","C","Project Group 51","","",""
"URN:X-WEBCT-VISTA-V1:a35a19ee-7f00-0001-0176-6d9ca90ae205","MGMT2005.200820","C","Project Group 52","","",""
"URN:X-WEBCT-VISTA-V1:a35a19f7-7f00-0001-0176-6d9c4a551050","MGMT2005.200820","C","Project Group 53","","",""
"URN:X-WEBCT-VISTA-V1:a35a1a01-7f00-0001-0176-6d9c76fb75f8","MGMT2005.200820","C","Project Group 54","","",""
"URN:X-WEBCT-VISTA-V1:a35a1a0a-7f00-0001-0176-6d9ceca45710","MGMT2005.200820","C","Project Group 55","","",""
"URN:X-WEBCT-VISTA-V1:a35a1a13-7f00-0001-0176-6d9c78b1f2c3","MGMT2005.200820","C","Project Group 56","","",""
"URN:X-WEBCT-VISTA-V1:a35a1a4a-7f00-0001-0176-6d9ced8e3649","MGMT2005.200820","C","Project Group 57","","",""
"URN:X-WEBCT-VISTA-V1:a35a1a53-7f00-0001-0176-6d9c3eb355f7","MGMT2005.200820","C","Project Group 58","","",""
"URN:X-WEBCT-VISTA-V1:a35a1a5c-7f00-0001-0176-6d9cb3bbd62d","MGMT2005.200820","C","Project Group 59","","",""
"URN:X-WEBCT-VISTA-V1:a35a1a65-7f00-0001-0176-6d9c457ef0db","MGMT2005.200820","C","Project Group 60","","",""
"URN:X-WEBCT-VISTA-V1:a4831bf1-7f00-0001-0073-a4038f4e2ab4","MGMT2006.200810","C","Project Group # 01","","",""
"URN:X-WEBCT-VISTA-V1:a4831c2e-7f00-0001-0073-a403645a19a5","MGMT2006.200810","C","Project Group # 02","","",""
"URN:X-WEBCT-VISTA-V1:a4831c38-7f00-0001-0073-a40384528a84","MGMT2006.200810","C","Project Group # 03","","",""
"URN:X-WEBCT-VISTA-V1:a4831ca7-7f00-0001-0073-a4035f9c949d","MGMT2006.200810","C","Project Group # 04","","",""
"URN:X-WEBCT-VISTA-V1:a4831cb0-7f00-0001-0073-a4030bb0c4f7","MGMT2006.200810","C","Project Group # 05","","",""
"URN:X-WEBCT-VISTA-V1:a4831cb9-7f00-0001-0073-a40392431d18","MGMT2006.200810","C","Project Group # 06","","",""
"URN:X-WEBCT-VISTA-V1:a4831cc1-7f00-0001-0073-a403ef7f60f4","MGMT2006.200810","C","Project Group # 07","","",""
"URN:X-WEBCT-VISTA-V1:a4831cca-7f00-0001-0073-a4032eb5360e","MGMT2006.200810","C","Project Group # 08","","",""
"URN:X-WEBCT-VISTA-V1:a4831cd3-7f00-0001-0073-a40306fc85e5","MGMT2006.200810","C","Project Group # 09","","",""
"URN:X-WEBCT-VISTA-V1:a4831cdc-7f00-0001-0073-a40357b858b1","MGMT2006.200810","C","Project Group # 10","","",""
"URN:X-WEBCT-VISTA-V1:a4831ce4-7f00-0001-0073-a403b6c46644","MGMT2006.200810","C","Project Group # 11","","",""
"URN:X-WEBCT-VISTA-V1:a4831ced-7f00-0001-0073-a4031bb13338","MGMT2006.200810","C","Project Group # 12","","",""
"URN:X-WEBCT-VISTA-V1:a4831cf6-7f00-0001-0073-a403a943a119","MGMT2006.200810","C","Project Group # 13","","",""
"URN:X-WEBCT-VISTA-V1:a4831d32-7f00-0001-0073-a4038c5ca3be","MGMT2006.200810","C","Project Group # 14","","",""
"URN:X-WEBCT-VISTA-V1:a4831d3b-7f00-0001-0073-a403e847ef96","MGMT2006.200810","C","Project Group # 15","","",""
